"_source/netflow/ipv4_src_addr","_source/netflow/in_bytes","_source/netflow/in_pkts","_source/netflow/l4_dst_port","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/flow_seq_num","_source/netflow/tcp_flags","_source/@timestamp","Anomaly"
"192.168.1.102",2310,18,22,60922,"192.168.1.108",6980,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60910,"192.168.1.108",6974,27,2018-04-04 20:14:01,1
"192.168.1.102",2310,18,22,60936,"192.168.1.108",6987,27,2018-04-04 20:15:01,1
"192.168.1.102",2310,18,22,60848,"192.168.1.108",6930,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60844,"192.168.1.108",6923,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,60850,"192.168.1.108",6930,27,2018-04-04 20:11:01,1
"192.168.1.102",2310,18,22,32776,"192.168.1.108",7062,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,32788,"192.168.1.108",7068,27,2018-04-04 20:18:01,1
"192.168.1.102",2310,18,22,60818,"192.168.1.108",6910,27,2018-04-04 20:10:01,1
"192.168.1.102",2310,18,22,32802,"192.168.1.108",7078,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32808,"192.168.1.108",7085,27,2018-04-04 20:19:01,1
"192.168.1.102",2310,18,22,32796,"192.168.1.108",7073,27,2018-04-04 20:19:01,1
"192.168.1.102",2326,18,22,32984,"192.168.1.108",7193,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,33000,"192.168.1.108",7209,27,2018-04-04 20:27:01,1
"192.168.1.102",2310,18,22,32920,"192.168.1.108",7152,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32914,"192.168.1.108",7146,27,2018-04-04 20:24:01,1
"192.168.1.102",2310,18,22,32852,"192.168.1.108",7110,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32856,"192.168.1.108",7110,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32850,"192.168.1.108",7110,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32842,"192.168.1.108",7103,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32844,"192.168.1.108",7103,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32860,"192.168.1.108",7116,27,2018-04-04 20:21:01,1
"192.168.1.102",2310,18,22,32832,"192.168.1.108",7097,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32828,"192.168.1.108",7097,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32830,"192.168.1.108",7097,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32836,"192.168.1.108",7097,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32822,"192.168.1.108",7091,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32838,"192.168.1.108",7097,27,2018-04-04 20:20:01,1
"192.168.1.102",2310,18,22,32902,"192.168.1.108",7138,27,2018-04-04 20:23:01,1
"192.168.1.102",2310,18,22,32974,"192.168.1.108",7183,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32970,"192.168.1.108",7183,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32966,"192.168.1.108",7183,27,2018-04-04 20:26:01,1
"192.168.1.102",2310,18,22,32882,"192.168.1.108",7124,27,2018-04-04 20:22:01,1
"192.168.1.102",2310,18,22,33198,"192.168.1.108",7332,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33194,"192.168.1.108",7332,27,2018-04-04 20:35:01,1
"192.168.1.102",2310,18,22,33140,"192.168.1.108",7292,27,2018-04-04 20:33:01,1
"192.168.1.102",2414,20,22,33222,"192.168.1.108",7348,27,2018-04-04 20:36:01,1
"192.168.1.102",2310,18,22,33206,"192.168.1.108",7338,27,2018-04-04 20:36:01,1
"192.168.1.102",2374,19,22,33208,"192.168.1.108",7338,27,2018-04-04 20:36:01,1
"192.168.1.102",2310,18,22,33070,"192.168.1.108",7245,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33076,"192.168.1.108",7251,27,2018-04-04 20:30:01,1
"192.168.1.102",2310,18,22,33044,"192.168.1.108",7227,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33054,"192.168.1.108",7234,27,2018-04-04 20:29:01,1
"192.168.1.102",2310,18,22,33156,"192.168.1.108",7306,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33172,"192.168.1.108",7312,27,2018-04-04 20:34:01,1
"192.168.1.102",2310,18,22,33024,"192.168.1.108",7221,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33034,"192.168.1.108",7221,27,2018-04-04 20:28:01,1
"192.168.1.102",2310,18,22,33088,"192.168.1.108",7255,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33092,"192.168.1.108",7262,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33096,"192.168.1.108",7262,27,2018-04-04 20:31:01,1
"192.168.1.102",2310,18,22,33124,"192.168.1.108",7277,27,2018-04-04 20:32:01,1
"192.168.1.102",2310,18,22,33380,"192.168.1.108",7445,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33374,"192.168.1.108",7439,27,2018-04-04 20:43:01,1
"192.168.1.102",2310,18,22,33324,"192.168.1.108",7409,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33332,"192.168.1.108",7409,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33336,"192.168.1.108",7416,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33338,"192.168.1.108",7416,27,2018-04-04 20:41:01,1
"192.168.1.102",2310,18,22,33280,"192.168.1.108",7379,27,2018-04-04 20:39:01,1
"192.168.1.102",2310,18,22,33226,"192.168.1.108",7350,27,2018-04-04 20:37:01,1
"192.168.1.102",2310,18,22,33230,"192.168.1.108",7350,27,2018-04-04 20:37:01,1
"192.168.1.102",2310,18,22,33410,"192.168.1.108",7465,27,2018-04-04 20:44:01,1
"192.168.1.102",2310,18,22,33300,"192.168.1.108",7397,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33314,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33302,"192.168.1.108",7397,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33316,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33318,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33320,"192.168.1.108",7403,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33308,"192.168.1.108",7397,27,2018-04-04 20:40:01,1
"192.168.1.102",2310,18,22,33350,"192.168.1.108",7427,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33364,"192.168.1.108",7433,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33348,"192.168.1.108",7427,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33356,"192.168.1.108",7427,27,2018-04-04 20:42:01,1
"192.168.1.102",2310,18,22,33398,"192.168.1.108",7459,27,2018-04-04 20:44:01,1
"192.168.1.102",2326,18,22,33404,"192.168.1.108",7459,27,2018-04-04 20:44:01,1
"192.168.1.102",2310,18,22,33250,"192.168.1.108",7366,27,2018-04-04 20:38:01,1
"192.168.1.102",2310,18,22,33258,"192.168.1.108",7366,27,2018-04-04 20:38:01,1
"192.168.1.102",2326,18,22,33426,"192.168.1.108",7474,27,2018-04-04 20:45:01,1
"192.168.1.102",2310,18,22,33430,"192.168.1.108",7474,27,2018-04-04 20:45:01,1
"192.168.1.102",2310,18,22,33436,"192.168.1.108",7481,27,2018-04-04 20:45:01,1
"192.168.1.102",2326,18,22,33438,"192.168.1.108",7481,27,2018-04-04 20:45:01,1
"192.168.1.102",2310,18,22,33454,"192.168.1.108",7495,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33446,"192.168.1.108",7489,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33448,"192.168.1.108",7489,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33444,"192.168.1.108",7489,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33460,"192.168.1.108",7503,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33452,"192.168.1.108",7489,27,2018-04-04 20:46:01,1
"192.168.1.102",2310,18,22,33490,"192.168.1.108",7519,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33482,"192.168.1.108",7514,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33484,"192.168.1.108",7514,27,2018-04-04 20:47:01,1
"192.168.1.102",2310,18,22,33504,"192.168.1.108",7528,27,2018-04-04 20:48:01,1
"192.168.1.102",2310,18,22,33510,"192.168.1.108",7534,27,2018-04-04 20:48:01,1
"192.168.1.102",2310,18,22,33516,"192.168.1.108",7538,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33518,"192.168.1.108",7538,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33526,"192.168.1.108",7545,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33530,"192.168.1.108",7545,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33538,"192.168.1.108",7551,27,2018-04-04 20:49:01,1
"192.168.1.102",2310,18,22,33540,"192.168.1.108",7554,27,2018-04-04 20:50:01,1
"192.168.1.102",2310,18,22,33560,"192.168.1.108",7566,27,2018-04-04 20:50:01,1
"192.168.1.102",2310,18,22,33556,"192.168.1.108",7566,27,2018-04-04 20:50:01,1
"192.168.1.102",1905,14,22,50688,"192.168.1.108",812,27,2018-04-04 00:17:01,1
"192.168.1.102",2009,16,22,50660,"192.168.1.108",601,27,2018-04-04 00:03:01,1
"192.168.1.102",1969,15,22,50695,"192.168.1.108",820,27,2018-04-04 00:18:01,1
"192.168.1.102",2310,18,22,55902,"192.168.1.108",1636,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55932,"192.168.1.108",1648,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55922,"192.168.1.108",1642,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55924,"192.168.1.108",1642,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55874,"192.168.1.108",1606,27,2018-04-04 16:46:01,1
"192.168.1.102",2310,18,22,55744,"192.168.1.108",1512,27,2018-04-04 16:41:01,1
"192.168.1.102",2310,18,22,55824,"192.168.1.108",1583,27,2018-04-04 16:45:01,1
"192.168.1.102",2258,17,22,55796,"192.168.1.108",1561,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55818,"192.168.1.108",1580,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55812,"192.168.1.108",1573,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55802,"192.168.1.108",1567,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55816,"192.168.1.108",1580,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55814,"192.168.1.108",1580,27,2018-04-04 16:44:01,1
"192.168.1.102",2310,18,22,55950,"192.168.1.108",1667,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,55958,"192.168.1.108",1679,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,55938,"192.168.1.108",1660,27,2018-04-04 16:48:01,1
"192.168.1.102",2310,18,22,55782,"192.168.1.108",1544,27,2018-04-04 16:43:01,1
"192.168.1.102",2310,18,22,55786,"192.168.1.108",1556,27,2018-04-04 16:43:01,1
"192.168.1.102",2310,18,22,55762,"192.168.1.108",1529,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55766,"192.168.1.108",1535,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55756,"192.168.1.108",1522,27,2018-04-04 16:42:01,1
"192.168.1.102",2310,18,22,55788,"192.168.1.108",1556,27,2018-04-04 16:43:01,1
"192.168.1.102",2310,18,22,55966,"192.168.1.108",1689,27,2018-04-04 16:49:01,1
"192.168.1.102",2310,18,22,56068,"192.168.1.108",1820,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56076,"192.168.1.108",1827,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56074,"192.168.1.108",1827,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56058,"192.168.1.108",1807,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56062,"192.168.1.108",1813,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56142,"192.168.1.108",1886,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56130,"192.168.1.108",1873,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56144,"192.168.1.108",1886,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56138,"192.168.1.108",1886,27,2018-04-04 16:56:01,1
"192.168.1.102",2310,18,22,56110,"192.168.1.108",1853,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56128,"192.168.1.108",1871,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56000,"192.168.1.108",1754,27,2018-04-04 16:50:01,1
"192.168.1.102",2310,18,22,56004,"192.168.1.108",1761,27,2018-04-04 16:50:01,1
"192.168.1.102",2310,18,22,55998,"192.168.1.108",1754,27,2018-04-04 16:50:01,1
"192.168.1.102",2310,18,22,56016,"192.168.1.108",1766,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,56022,"192.168.1.108",1772,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,56030,"192.168.1.108",1778,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,56090,"192.168.1.108",1837,27,2018-04-04 16:54:01,1
"192.168.1.102",2310,18,22,56084,"192.168.1.108",1831,27,2018-04-04 16:54:01,1
"192.168.1.102",2310,18,22,56034,"192.168.1.108",1785,27,2018-04-04 16:52:01,1
"192.168.1.102",2310,18,22,56042,"192.168.1.108",1785,27,2018-04-04 16:52:01,1
"192.168.1.102",2310,18,22,56216,"192.168.1.108",1984,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56214,"192.168.1.108",1984,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56236,"192.168.1.108",2020,27,2018-04-04 17:00:01,1
"192.168.1.102",2310,18,22,56244,"192.168.1.108",2027,27,2018-04-04 17:00:01,1
"192.168.1.102",2310,18,22,56186,"192.168.1.108",1942,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56188,"192.168.1.108",1942,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56340,"192.168.1.108",2115,27,2018-04-04 17:04:00,1
"192.168.1.102",2310,18,22,56154,"192.168.1.108",1900,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56170,"192.168.1.108",1918,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56176,"192.168.1.108",1918,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56320,"192.168.1.108",2094,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56300,"192.168.1.108",2082,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56274,"192.168.1.108",2057,27,2018-04-04 17:02:01,1
"192.168.1.102",2310,18,22,56246,"192.168.1.108",2031,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56356,"192.168.1.108",2121,27,2018-04-04 17:05:01,1
"192.168.1.102",2310,18,22,56364,"192.168.1.108",2142,27,2018-04-04 17:05:01,1
"192.168.1.102",2310,18,22,56544,"192.168.1.108",2339,27,2018-04-04 17:13:01,1
"192.168.1.102",2310,18,22,56546,"192.168.1.108",2345,27,2018-04-04 17:13:01,1
"192.168.1.102",2310,18,22,56372,"192.168.1.108",2148,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56382,"192.168.1.108",2165,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56380,"192.168.1.108",2165,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56500,"192.168.1.108",2271,27,2018-04-04 17:11:01,1
"192.168.1.102",2310,18,22,56510,"192.168.1.108",2289,27,2018-04-04 17:11:01,1
"192.168.1.102",2310,18,22,56508,"192.168.1.108",2283,27,2018-04-04 17:11:01,1
"192.168.1.102",2310,18,22,56506,"192.168.1.108",2277,27,2018-04-04 17:11:01,1
"192.168.1.102",2310,18,22,56530,"192.168.1.108",2321,27,2018-04-04 17:12:01,1
"192.168.1.102",2310,18,22,56446,"192.168.1.108",2219,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56464,"192.168.1.108",2237,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56456,"192.168.1.108",2225,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56460,"192.168.1.108",2231,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56442,"192.168.1.108",2219,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56438,"192.168.1.108",2219,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56454,"192.168.1.108",2225,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56480,"192.168.1.108",2249,27,2018-04-04 17:10:01,1
"192.168.1.102",2310,18,22,56388,"192.168.1.108",2178,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56408,"192.168.1.108",2190,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56690,"192.168.1.108",2643,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56698,"192.168.1.108",2649,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56688,"192.168.1.108",2643,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56714,"192.168.1.108",2688,27,2018-04-04 17:20:01,1
"192.168.1.102",2310,18,22,56718,"192.168.1.108",2694,27,2018-04-04 17:20:01,1
"192.168.1.102",2326,18,22,56720,"192.168.1.108",2694,27,2018-04-04 17:20:01,1
"192.168.1.102",2310,18,22,56586,"192.168.1.108",2424,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56604,"192.168.1.108",2460,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56588,"192.168.1.108",2424,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56594,"192.168.1.108",2442,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56602,"192.168.1.108",2460,27,2018-04-04 17:15:01,1
"192.168.1.102",2310,18,22,56562,"192.168.1.108",2364,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56578,"192.168.1.108",2400,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56608,"192.168.1.108",2473,27,2018-04-04 17:16:01,1
"192.168.1.102",2326,18,22,56672,"192.168.1.108",2579,27,2018-04-04 17:18:01,1
"192.168.1.102",2310,18,22,56656,"192.168.1.108",2566,27,2018-04-04 17:18:01,1
"192.168.1.102",2310,18,22,56644,"192.168.1.108",2537,27,2018-04-04 17:17:01,1
"192.168.1.102",2310,18,22,56652,"192.168.1.108",2549,27,2018-04-04 17:17:01,1
"192.168.1.102",2310,18,22,56646,"192.168.1.108",2543,27,2018-04-04 17:17:01,1
"192.168.1.102",2310,18,22,56740,"192.168.1.108",2711,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56730,"192.168.1.108",2705,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56742,"192.168.1.108",2711,27,2018-04-04 17:21:01,1
"192.168.1.102",2374,19,22,56736,"192.168.1.108",2711,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56732,"192.168.1.108",2705,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56752,"192.168.1.108",2717,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56764,"192.168.1.108",2722,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56762,"192.168.1.108",2722,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56760,"192.168.1.108",2722,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56766,"192.168.1.108",2728,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56824,"192.168.1.108",2782,27,2018-04-04 17:24:01,1
"192.168.1.102",2310,18,22,56848,"192.168.1.108",2799,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56864,"192.168.1.108",2817,27,2018-04-04 17:26:01,1
"192.168.1.102",2326,18,22,56854,"192.168.1.108",2805,27,2018-04-04 17:26:01,1
"192.168.1.102",2326,18,22,56850,"192.168.1.108",2799,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56946,"192.168.1.108",2878,27,2018-04-04 17:30:01,1
"192.168.1.102",2310,18,22,56954,"192.168.1.108",2884,27,2018-04-04 17:30:01,1
"192.168.1.102",2310,18,22,56968,"192.168.1.108",2890,27,2018-04-04 17:30:01,1
"192.168.1.102",2310,18,22,56784,"192.168.1.108",2742,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56800,"192.168.1.108",2754,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56792,"192.168.1.108",2754,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56830,"192.168.1.108",2785,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56828,"192.168.1.108",2785,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56890,"192.168.1.108",2831,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56874,"192.168.1.108",2825,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56896,"192.168.1.108",2837,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56910,"192.168.1.108",2846,27,2018-04-04 17:28:01,1
"192.168.1.102",2310,18,22,56902,"192.168.1.108",2840,27,2018-04-04 17:28:01,1
"192.168.1.102",2310,18,22,56950,"192.168.1.108",2884,27,2018-04-04 17:30:01,1
"192.168.1.102",2310,18,22,56938,"192.168.1.108",2862,27,2018-04-04 17:29:01,1
"192.168.1.102",2310,18,22,56926,"192.168.1.108",2856,27,2018-04-04 17:29:01,1
"192.168.1.102",2310,18,22,57094,"192.168.1.108",3059,27,2018-04-04 17:36:01,1
"192.168.1.102",2310,18,22,57084,"192.168.1.108",3032,27,2018-04-04 17:35:01,1
"192.168.1.102",2374,19,22,57056,"192.168.1.108",2997,27,2018-04-04 17:34:01,1
"192.168.1.102",2310,18,22,57026,"192.168.1.108",2961,27,2018-04-04 17:33:01,1
"192.168.1.102",2310,18,22,57028,"192.168.1.108",2961,27,2018-04-04 17:33:01,1
"192.168.1.102",2310,18,22,56980,"192.168.1.108",2902,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,56988,"192.168.1.108",2908,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,56984,"192.168.1.108",2908,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,56970,"192.168.1.108",2896,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,57156,"192.168.1.108",3152,27,2018-04-04 17:38:01,1
"192.168.1.102",2310,18,22,57152,"192.168.1.108",3146,27,2018-04-04 17:38:01,1
"192.168.1.102",2310,18,22,57168,"192.168.1.108",3165,27,2018-04-04 17:38:01,1
"192.168.1.102",2310,18,22,57148,"192.168.1.108",3146,27,2018-04-04 17:38:01,1
"192.168.1.102",2310,18,22,57142,"192.168.1.108",3144,27,2018-04-04 17:37:01,1
"192.168.1.102",2310,18,22,57118,"192.168.1.108",3115,27,2018-04-04 17:37:01,1
"192.168.1.102",2310,18,22,57122,"192.168.1.108",3121,27,2018-04-04 17:37:01,1
"192.168.1.102",2310,18,22,57000,"192.168.1.108",2931,27,2018-04-04 17:32:01,1
"192.168.1.102",2310,18,22,57130,"192.168.1.108",3133,27,2018-04-04 17:37:01,1
"192.168.1.102",2310,18,22,57368,"192.168.1.108",3362,27,2018-04-04 17:47:01,1
"192.168.1.102",2310,18,22,57380,"192.168.1.108",3392,27,2018-04-04 17:47:01,1
"192.168.1.102",2310,18,22,57386,"192.168.1.108",3392,27,2018-04-04 17:47:01,1
"192.168.1.102",2310,18,22,57306,"192.168.1.108",3317,27,2018-04-04 17:44:01,1
"192.168.1.102",2310,18,22,57308,"192.168.1.108",3317,27,2018-04-04 17:44:01,1
"192.168.1.102",2310,18,22,57290,"192.168.1.108",3298,27,2018-04-04 17:44:01,1
"192.168.1.102",2310,18,22,57196,"192.168.1.108",3198,27,2018-04-04 17:40:01,1
"192.168.1.102",2310,18,22,57226,"192.168.1.108",3243,27,2018-04-04 17:41:01,1
"192.168.1.102",2310,18,22,57232,"192.168.1.108",3255,27,2018-04-04 17:41:01,1
"192.168.1.102",2310,18,22,57174,"192.168.1.108",3169,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57186,"192.168.1.108",3175,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57272,"192.168.1.108",3282,27,2018-04-04 17:43:01,1
"192.168.1.102",2310,18,22,57282,"192.168.1.108",3288,27,2018-04-04 17:43:01,1
"192.168.1.102",2310,18,22,57286,"192.168.1.108",3294,27,2018-04-04 17:43:01,1
"192.168.1.102",2310,18,22,57284,"192.168.1.108",3288,27,2018-04-04 17:43:01,1
"192.168.1.102",2310,18,22,57346,"192.168.1.108",3339,27,2018-04-04 17:46:01,1
"192.168.1.102",2310,18,22,57338,"192.168.1.108",3339,27,2018-04-04 17:46:01,1
"192.168.1.102",2310,18,22,57320,"192.168.1.108",3324,27,2018-04-04 17:45:01,1
"192.168.1.102",2310,18,22,57334,"192.168.1.108",3336,27,2018-04-04 17:45:01,1
"192.168.1.102",2326,18,22,57206,"192.168.1.108",3210,27,2018-04-04 17:40:01,1
"192.168.1.102",2310,18,22,57442,"192.168.1.108",3435,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57432,"192.168.1.108",3435,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57436,"192.168.1.108",3435,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57440,"192.168.1.108",3435,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57450,"192.168.1.108",3448,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57540,"192.168.1.108",3523,27,2018-04-04 17:54:01,1
"192.168.1.102",2310,18,22,57554,"192.168.1.108",3536,27,2018-04-04 17:54:01,1
"192.168.1.102",2326,18,22,57532,"192.168.1.108",3514,27,2018-04-04 17:54:01,1
"192.168.1.102",2310,18,22,57546,"192.168.1.108",3529,27,2018-04-04 17:54:01,1
"192.168.1.102",2310,18,22,57468,"192.168.1.108",3463,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57466,"192.168.1.108",3463,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57518,"192.168.1.108",3501,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57520,"192.168.1.108",3501,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57522,"192.168.1.108",3501,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57512,"192.168.1.108",3495,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57592,"192.168.1.108",3560,27,2018-04-04 17:56:01,1
"192.168.1.102",2310,18,22,57582,"192.168.1.108",3554,27,2018-04-04 17:56:01,1
"192.168.1.102",2310,18,22,57594,"192.168.1.108",3560,27,2018-04-04 17:56:01,1
